concept	property	cluster_label
triple jump	national championships	122
gymnast	national championships	122
triple jump	held at the ncaa championships	122
wrestling freestyle	college tournaments	122
wrestling freestyle	college championships	122
wrestling freestyle	college championships	122
athletics	college championships	122
athletics	high school championships	122
high jump	college championships	122
athletics	college championships	122
track and field	college championships	122
luge	national championship	122
pole vault	collegiate	122
wrestling	tournaments	123
men's team	championships	123
men's team	tournaments	123
judo	tournaments	123
athlete	matches	123
alpine skiing	cup competitions	123
judo	matches	123
athlete	games	123
athlete	tournaments	123
men's team	match	123
athlete	match	123
olympic sport	match	123
super g	cup competitions	123
alpine combined	cup competitions	123
olympic sport	game	123
women's team	tournaments	123
women's team	tournament	123
men's team	tournament	123
athlete	tournament	123
athlete	game	123
athlete	title	124
olympic sport	title	124
race	title	124
olympic sport	medal	125
marathon	medals	125
summer games	medals	125
athlete	getting medals	125
judo	rankings	125
winter games	gold	125
rhythmic gymnastics	recognized	125
biathlon	recognized	125
winter games	awarded to winners	125
summer games	awarded for performance	125
taekwondo	medals	125
olympic sport	individual	126
nordic combined	team	126
rhythmic gymnastics	team	126
floor exercise	team	126
gymnastics team competition	team selection	126
wrestling	tournament	126
olympic sport	tournament	126
rhythmic gymnastics	scored	126
nordic combined	individual	126
rhythmic gymnastics	individual	126
olympic sport	game	126
participates in	team	126
wrestling	match	126
olympic sport	match	126
synchronized springboard	team	126
nordic combined	team	126
nordic combined	multiple rounds	126
wrestling	league	126
floor exercise	individual	126
gymnastics team competition	team finals	127
rhythmic gymnastics	team events	127
artistic gymnastics	team competition	127
synchronized springboard	individual	127
nordic combined	individual	127
nordic combined	best combined score	127
snowboard cross	time trials	127
rhythmic gymnastics	team events	127
gymnastics team competition	team event	127
gymnastics team competition	team competition	127
olympic sport	team event	127
biathlon	team events	127
rhythmic gymnastics	team competitions	127
olympic sport	individual event	128
rhythmic gymnastics	routine	128
rhythmic gymnastics	individual events	128
olympic sport	event	128
rhythmic gymnastics	individual routines	128
fencing	individual bout	128
alpine combined	points for each discipline	128
rhythmic gymnastics	individual events	128
biathlon	individual events	128
artistic gymnastics	individual competition	128
gymnastics team competition	event order	128
decathlon	points awarded for each event	128
gymnastics team competition	qualification round	129
gymnastics team competition	rotation schedule	129
gymnastics team competition	final round	129
rhythmic gymnastics	finals	129
gymnastics team competition	round-robin	129
rhythmic gymnastics	qualification rounds	129
biathlon	racing	130
mass start	single lap	130
olympic sport	race	130
speed skating	individual	130
giant slalom	timed	130
rhythmic gymnastics	timed	130
team event	competition	130
individual event	competition	130
olympic sport	relay	130
biathlon	penalties	130
participates in	relay	130
snowboard cross	gates	130
giant slalom	speed	130
artistic gymnastics	junior	131
ski jumping	national	131
speed skating	national	131
water polo	professional league	131
gymnast	national championships	131
women's team	college	131
gymnast	college	131
gymnastics team competition	international	131
olympic sport	international	131
synchronized swimming	international	131
olympic sport	competitive	131
synchronized springboard	international	131
men's team	national	131
women's team	national	131
participates in	national	131
gymnastics team competition	local	131
synchronized swimming	local	131
artistic gymnastics	local	131
wrestling freestyle	national championship	131
rhythmic gymnastics	individual	131
artistic gymnastics	international	131
gymnast	local competitions	131
artistic gymnastics	senior	131
water polo	high school league	131
swimmer	professional	131
water polo	professional	131
olympic sport	professional	131
women's team	professional	131
summer sport	professional	131
figure skating	professional	131
gymnast	professional	131
olympic sport	amateur	131
summer sport	amateur	131
beach volleyball	professional	131
water polo	amateur	131
gymnastics team competition	national	131
synchronized swimming	national	131
olympic sport	national	131
synchronized springboard	national	131
artistic gymnastics	national	131
water polo	college league	131
rhythmic gymnastics	team	131
gymnast	high school	131
figure skating	amateur	131
figure skating	recreational	132
skating	recreational	132
athletics	recreational	132
swimmer	recreational	132
archery	recreational leagues	132
beach volleyball	recreational	132
olympic sport	recreational	132
women's team	recreational	132
summer sport	recreational	132
figure skating	recreational	132
ice dancing	recreational	132
swimmer	recreational	132
alpine combined	recreational	132
women's team	recreational	132
men's team	recreational	132
archery	recreational	132
breaststroke	recreational	132
track and field	recreational	132
summer sport	recreational	132
participates in	recreational	132
medal winners	junior	132
athletics	recreational	132
gymnast	recreational	132
triathlon	recreational	132
synchronized swimming	recreational	132
hockey	recreational	132
water polo	olympic sport	133
gymnast	olympics	133
gymnast	world championships	133
artistic gymnastics	world championships	133
nordic combined	world championships	133
snowboard cross	olympic	133
archery	olympic	133
swimmer	olympic level	133
triathlon	olympic	133
beach volleyball	olympic	133
nordic combined	olympic level	133
wrestling freestyle	olympic	133
artistic gymnastics	olympic	133
water polo	olympic	133
gymnastics team competition	olympic	133
summer games	olympic	133
winter games	olympic	133
rhythmic gymnastics	olympic	133
fencing	olympic	133
wrestling freestyle	world championship	133
gymnast	olympic	133
gymnast	olympics	134
taekwondo	olympics	134
athletics	olympics	134
figure skating	olympics	134
hammer throw	olympics	134
long jump	olympics	134
ice dancing	olympics	134
track and field	olympics	134
speed skating	olympics	134
fencing	olympics	134
athlete	olympics	134
olympic sport	summer games	134
women's team	olympics	134
nordic combined	olympic games	134
triple jump	olympics	134
nordic combined	olympic games	134
tennis	olympics	134
beach volleyball	olympics	134
summer games	opening and closing ceremonies	134
biathlon	february olympics	134
wrestling	olympic	134
synchronized swimming	olympic games	134
freestyle skiing	olympic games	134
javelin throw	olympics	134
modern pentathlon	olympic games	134
ski jumping	olympic games	134
wrestling freestyle	olympic games	134
fencing	olympic games	134
luge	winter olympics	134
athletics	olympic games	134
modern pentathlon	olympic games	134
luge	olympic games	134
archery	olympic games	134
nordic combined	winter olympic games	134
decathlon	olympic games	134
summer games	international olympic committee	134
biathlon	olympic games	134
track and field	olympic games	134
pole vault	olympic games	134
uneven bars	olympic games	134
synchronized swimming	olympic games	134
long jump	olympic games	134
hammer throw	olympic games	134
synchronized springboard	olympic games	134
gymnast	olympic games	134
javelin throw	olympic games	134
freestyle skiing	olympic games	134
triple jump	olympic games	134
ice dancing	olympic games	134
handball	olympic games	134
athletics	olympic games	134
snowboard cross	olympic games	134
uneven bars	olympic games	134
swimmer	olympic games	134
high jump	olympics	134
indoor volleyball	olympics	134
track and field	olympics	134
women's team	olympics	134
artistic gymnastics	olympics	134
triple jump	olympics	134
taekwondo	olympic sport	134
synchronized swimming	olympic sport	134
judo	olympic sport	134
biathlon	olympic sport	134
ski jumping	olympics	134
archery	olympic sport	134
triathlon	olympic games	134
javelin throw	olympic games	134
freestyle skiing	olympic games	134
alpine skiing	olympic games	134
wrestling freestyle	olympic games	134
ice dancing	olympic games	134
water polo	olympic games	134
freestyle skiing	winter olympics	134
snowboard cross	winter olympics	134
equestrian	olympic games	134
giant slalom	olympic sport	134
luge	olympics	134
moguls	winter olympics	134
snowboard cross	olympics	134
summer sport	olympics	134
handball	olympic games	134
high jump	olympic games	134
long jump	olympic games	134
hammer throw	olympic games	134
winter sport	olympic games	134
luge	olympic games	134
indoor volleyball	olympic games	134
synchronized springboard	olympic games	134
judo	olympic games	134
speed skating	olympics	134
super g	olympic games	134
figure skating	olympics	134
ice dancing	olympics	134
freestyle skiing	olympics	134
alpine combined	olympics	134
judo	olympics	134
taekwondo	olympics	134
athletics	olympics	134
hammer throw	olympics	134
javelin throw	olympics	134
gymnast	olympics	134
alpine skiing	olympics	134
winter sport	olympics	134
synchronized swimming	international swimming hall of fame	135
synchronized springboard	fina event	135
synchronized springboard	fina world championships	135
triathlon	itu triathlon world championships	135
synchronized swimming	fina	135
synchronized springboard	fina world championships	135
decathlon	iaaf	135
pole vault	world championship	136
javelin throw	world championship	136
ski jumping	world championship	136
biathlon	world championship	136
rhythmic gymnastics	world championship	136
speed skating	world championship	136
taekwondo	world championship	136
luge	world championship	136
ice dancing	world championships	136
archery	world championship	136
rhythmic gymnastics	world championship	136
speed skating	world championships	136
equestrian	world championships	136
figure skating	world championships	136
synchronized swimming	world championships	136
freestyle skiing	world championships	136
handball	world championship	136
alpine combined	held annually	136
speed skating	world championships	136
athletics	world championships	136
alpine combined	world championships	136
speed skating	annual	136
pole vault	world championships	136
track and field	world championships	136
hammer throw	world championships	136
freestyle skiing	world championships	136
luge	world championships	136
gymnast	world championships	136
javelin throw	world championships	136
synchronized swimming	world championships	136
long jump	world championships	136
fencing	world championships	136
triple jump	world championships	136
ice dancing	world championships	136
ski jumping	world championships	136
figure skating	world championships	136
wrestling freestyle	world championships	136
bobsleigh	world championships	136
taekwondo	world championships	136
taekwondo	world championships	136
artistic gymnastics	world championships	136
hammer throw	world championships	136
indoor volleyball	world championship	136
snowboard cross	team	136
rhythmic gymnastics	world championships	136
women's team	league	136
decathlon	national championships	136
skeet	world	136
fencing	world championships	136
handball	world championship	136
triple jump	world championship event	136
decathlon	world championship event	136
beach volleyball	world championships	136
alpine combined	yes	136
nordic combined	annual competition	136
speed skating	held in different countries	136
ice dancing	grand prix	136
biathlon	world championships	136
high jump	world championship event	136
modern pentathlon	world championships	136
snowboard cross	individual	136
judo	world championships	136
ice dancing	grand prix	136
swimmer	world championships	136
javelin throw	world championships	136
gymnast	world championships	136
long jump	world championships	136
athletics	world championships	136
giant slalom	world championships	136
high jump	world championships	136
alpine skiing	world championships	136
luge	world championships	136
