facet_property	cluster_label
appearance: red and white stripes	82
appearance: striped	82
shape: striped	82
pattern: striped	82
appearance: silver-white color	83
color: silvery	83
material: silver	83
appearance: silvery	83
physical characteristics: silver scales	83
color: silver	83
appearance: silver-colored	83
physical characteristics: silver	83
appearance: silver-like	83
appearance: silver	83
appearance: gold	83
appearance: silver scales	83
appearance: dried leaves	84
features: has small leaves	84
features: small leaves	84
leaves: needles	84
appearance: loose-leaf	84
appearance: leaf	84
plant characteristics: small leaves	84
shape: leaf	84
type: leaf	84
physical characteristics: small leaves	84
leaves: small	84
appearance: curled leaves	84
appearance: thin leaves	84
shape: loose leaves	84
appearance: small leaves	84
appearance: crinkled leaves	84
appearance: delicate leaves	84
appearance: edible leaves	84
appearance: bunches of leaves	84
appearance: feathery leaves	84
appearance: needle-like leaves	84
appearance: fronds	84
appearance: frilly leaves	84
appearance: loose leaves	84
appearance: crinkly leaves	84
texture: gluey	85
appearance: flaky edges	85
shape: flaky	85
taste: flaky	85
texture: flaky interior	85
forms: flaky	85
characteristics: flaky	85
texture after cooking: flaky	85
texture: flaky	85
properties: flaky	85
type: flaky	85
component: flaky	85
consistency: flaky	85
appearance: flaky layers	85
appearance: flaky	85
shape: flaky layers	85
appearance: flaky surface	85
flavor: flaky	85
appearance: flaky texture	85
appearance: seed-filled	86
seed: large	86
appearance: small brown seeds	86
appearance: small seeds	86
distinguishing feature: seedless	86
shape: seed	86
appearance: seed inside	86
appearance: seedy surface	86
appearance: brown seeds	86
appearance: sprinkled with anise seeds	86
shape: seed-filled	86
appearance: seed-like	86
appearance: small triangular seeds	86
appearance: enclosed in papery husk	86
size: seed	86
texture: seedless	86
shape: seeded	86
appearance: pearl-like	87
shape: pearl-like	87
type: pearled	87
appearance: pearly	87
types: pearl	87
category: tree	88
related to: strawberry tree	88
definition: type of tree	88
shape: tree-like	88
appearance: woody stems	88
appearance: tree-like	88
shape: trunk	88
appearance: small, deciduous	88
growth habit: tall	88
growing conditions: tree	88
type: tree	88
plant: tall	88
origin: pine tree	88
origin: tree	88
appearance: small tree	88
growing conditions: tree-like plant	88
growth habit: small tree	88
tree characteristics: large	88
appearance: woody	88
growing: tree	88
shape: scaly	89
appearance: scaly skin	89
appearance: knobby	89
appearance: scaly	89
appearance: spiny	89
physical characteristics: scaly	89
distinguishing feature: no pit	89
appearance: decorated with sugar	90
shape: decorated with icing	90
appearance: topped with chocolate	90
preparation: layered with icing	90
appearance: topped with frosting	90
appearance: decorated with icing	90
appearance: topped with streusel	90
description: frosting-topped	90
appearance: topped with icing	90
appearance: decorated with icing and candied fruits	90
appearance: covered with icing	90
preparation method: topped	90
appearance: dusted with powdered sugar	90
production process: topped with cream	90
production method: frosted with sugar	90
features: no frosting	90
preparation: frosted with icing	90
appearance: covered in icing	90
served with: frosting	90
served with: icing	90
appearance: topped with sugar	90
presentation: topped with icing	90
serving method: top with icing	90
appearance: topped with cream cheese frosting	90
features: topped with cream	90
preparation: topped with icing	90
appearance: ornamented with nuts	91
appearance: decorated with nuts	91
presentation: decorated with nuts	91
appearance: decorated with sesame seeds	91
appearance: ornamented with walnuts	91
appearance: ornamented with hazelnuts	91
description: filled with walnuts	91
appearance: topped with nuts	91
appearance: white or light green stalks	92
appearance: white stalks	92
appearance: tender stems	92
appearance: delicate stem	92
appearance: white or green stem	92
appearance: white or green bulb	92
appearance: tender stem	92
appearance: white and green stems	92
appearance: stem color	92
appearance: white stem	92
appearance: long and thin strands	93
appearance: curly	93
material: hair	93
appearance: tangled	93
appearance: thin strands	93
appearance: long and curly	93
style: wavy	93
shape: strands	93
appearance: wavy	93
appearance: long, thin strands	93
shape: long and thin strands	93
category: hair	93
appearance: hair-like	93
appearance: golden brown	94
color: golden brown	94
baking: golden brown	94
texture: golden brown	94
characteristic: golden brown	94
characteristics: golden brown	94
appearance: golden-brown	94
appearance: golden brown color	94
material: silky texture	95
layer: red velvet	95
appearance: velvety texture	95
appearance: velvety	95
color: velvety	95
appearance: silky	95
properties: velvety	95
characteristics: velvety	95
texture: velvety	95
architectural style: gothic	96
architecture: gothic	96
features: unique architecture	96
architecture: medieval	96
architecture: baroque	96
architectural style: renaissance	96
built by: peter the great	96
architecture: renaissance	96
history: built in 14th century	96
style: baroque	96
history: built in 13th century	96
aroma: mild	97
aroma: pungent	97
aroma: fragrant	97
aroma: pleasant	97
aroma: aromatic	97
aroma: cardamom-like	97
properties: pleasant aroma	97
aroma: weak	97
aroma: licorice-like	97
aroma: soothing	97
aroma: floral	97
physical properties: pleasant aroma	97
aroma: fruity	97
aroma: refreshing	97
aroma: spicy	97
aroma: rich	97
fragrance: aromatic	97
aroma: fresh	97
aroma: warm	97
aroma: pine-like	97
aroma: intense	97
aroma: herbal	97
aroma: piney	97
aroma: scented	97
characteristics: rich aroma	97
aroma: strong	97
aroma: invigorating	97
aroma: pandan	97
aroma: distinctive	97
scent: aromatic	97
atmosphere: aromatic	97
definition: expectorant	97
scent: strong	97
scent: spicy fragrance	97
characteristics: strong aroma	97
features: fragrant wood	97
origin: slavic	98
associated culture: slavic culture	98
origin: germanic culture	98
origin: germanic region	98
cultural context: slavic	98
origin: slavic countries	98
associated with: germanic culture	98
culture: slavic	98
culture: ukrainian	98
origin: slavic region	98
culture: germanic	98
origin: eastern european culture	98
cultural context: ukrainian	98
associated culture: eastern european culture	98
associated culture: latvian culture	98
tradition: polish and ukrainian heritage	98
origin: slavic culture	98
associated dishes: schnitzel	99
common pairing: borscht	99
type: borscht	99
served with: borscht	99
associated dishes: borscht	99
dishes: kielbasa and sauerkraut	99
similar to: borscht	99
used for: borscht	99
associated dishes: macaroni and cheese	100
associated dishes: mac and cheese	100
similar dishes: mac and cheese	100
common dish: macaroni salad	100
dishes: macaroni	100
dishes: omelette	100
usage: mac and cheese	100
uses: mac and cheese	100
purpose: mac and cheese	100
dish type: omelette	100
dishes: macaroni and cheese	100
common dish: macaroni and cheese	100
usage: macaroni and cheese	100
event type: party	101
occasions: party	101
occasions: parties	101
typical occasions: parties	101
occasion: football party	101
events: party	101
occasion: parties	101
associated occasions: parties	101
associated occasions: party	101
occasion: party	101
theme: party	101
associated events: party	101
event: casual party	101
context: party	101
associated event: party	101
event: party	101
common use: party	101
common occasions: party	101
event: children's party	101
at events: party	101
common occasions: parties	101
event or occasion: party	101
purpose: enhance party	101
occasion: fancy party	101
function: birthday party	101
occasion: private party	101
purpose: party	101
common usage: party	101
type: party	101
uses: birthday party	101
event association: party	101
common uses: party	101
occasion: festive gathering	101
consumption occasion: party	101
atmosphere: party	101
tradition: carried by celebrants	102
used for: making party decorations	102
associated with: holiday party	102
associated with: special celebration	102
used for: holiday celebrations	102
used for: celebrating	102
used for: party decorations	102
associated with: new year's celebrations	102
associated with: celebrations	102
associated with: festive occasions	102
associated with: celebration	102
purpose: party decoration	102
used for: party decoration	102
used for: new year's celebration	102
popular at: celebrations	102
usage: party decorations	102
associated with: festive atmosphere	102
usage: used in celebrations and protests	102
function: create festive atmosphere	102
used for: celebration	102
used for: celebrations	102
purpose: present for children	103
associated with: children's play	103
used for: child's play	103
used for: treating children	103
associated with: children	103
associated with: children's parties	103
used by: children	103
category: children's plaything	103
associated with: childhood	103
common in: children's parties	103
associated with: kids	103
commonly associated with: children	103
associated with: childhood memories	103
associated with: all souls' day	104
cultural significance: festive decoration	104
associated with: holiday traditions	104
commonly associated with: holidays	104
associated with: traditional events	104
associated with: holiday gatherings	104
associated with: sunday morning	104
associated with: holiday season	104
associated with: good friday	104
associated with: holiday	104
common in: holidays	104
associated with: all saints' day	104
associated with: christian celebration	104
associated with: traditional festival	104
associated with: holidays	104
associated with: holy week	104
associated with: tết festival	105
related to: oktoberfest	105
origin: oktoberfest	105
culturally associated with: oktoberfest	105
associated with: oktoberfest	105
used for: summertime fun	106
associated with: warm weather	106
origin: summer	106
associated with: weekend	106
popular in: summer festivals	106
popular in: summer	106
used for: summer fun	106
associated with: summertime	106
associated with: summer	106
common use: summer	106
associated with: summer festivals	106
commonly associated with: summer	106
associated with: hot weather	106
associated with: summer fun	106
typically found in: winter	107
typically found in: cold climates	107
typically found in: snowy areas	107
associated with: winter	107
origin: winter	107
associated with: cold weather	107
category: winter sport	107
popular in: winter season	107
location: winter landscape	107
associated with: winter sports	107
popular in: winter	107
category: winter activity	107
popular at: winter festivals	107
associated with: winter traditions	107
associated with: winter weather	107
associated with: winter holiday	107
associated with: winter season	107
customs and traditions: associated with halloween	108
category: halloween treat	108
