facet_property	cluster_label
located in: route	78
located at: highways	78
placed at: road	78
located in: highway	78
located at: roadside	78
characteristics: highly specialized	79
usage: specialized	79
characteristics: ad-hoc	79
features: specialized	79
types: specialized	79
characteristics: specialized	79
type: specialized	79
responsibilities: public safety	80
function: maintaining public order	80
purpose: public safety	80
goals: ensuring public safety	80
responsibility: ensuring public safety	80
function: maintaining public safety	80
regulation: public safety	80
uses: enforcing safety standards	80
functions: public safety	80
goal: ensure public safety	80
purpose: ensuring public safety	80
goals: ensure public safety	80
purpose: maintaining public order	80
purpose: maintaining public safety	80
services provided: safety enforcement	80
context: public safety	80
significance: public safety	80
safety: police presence	80
security: police presence	80
type: rigid	81
design: rigid	81
type: solid	81
construction: rigid	81
characteristics: rigid	81
form: solid	81
forms: solid	81
flexibility: rigid	81
structure: rigid	81
characteristics: stiff	81
properties: rigid	81
location: hospitals	82
location: at hospital	82
features: medical facility	82
destination: hospital	82
facilities: medical center	82
features: medical facilities	82
location: hospital	82
states: yellow	83
type: orange	83
types: orange	83
color: yellow	83
types: red-yellow-green	83
color scheme: yellow for caution	83
color meaning: yellow means caution	83
physical appearance: yellow	83
type: yellow	83
types: yellow	83
colors: yellow	83
color: daymark	83
visibility: visible from sea	84
visibility: visible from air	84
visibility: visible from distance	84
visibility: visible at night	84
visibility: clearly marked	84
visibility: visible with binoculars	84
visibility: visible during day	84
visibility: visible from far away	84
definition: coming into sight	84
characteristics: visible in fog	84
characteristics: visible at night	84
characteristics: visible from distance	84
characteristics: visible from sea	84
characteristics: visible from air	84
visibility: visible in daylight	84
physical characteristics: visible from distance	84
visibility: visible in fog	84
visibility: visible from a distance	84
structure: ladder	85
advantages: easy scaling	85
safety feature: ladders	85
physical structure: ladders	85
access: ladders	85
equipment: ladder	85
features: footwells	85
features: ladder	85
equipment: ladders	85
components: ladder	85
feature: ladders	85
safety features: ladders	85
features: handrails	85
features: ladders	85
accessories: ladder	85
located at: bottom	86
location: bottom	86
location: on top	86
location: upper	86
placement: top	86
located at: top	86
location: top	86
function: recreation	87
function: leisure	87
activities: leisure	87
purpose: leisure activity	87
human impact: recreation	87
importance: recreational	87
usage: recreation	87
purpose: recreation	87
use: leisure	87
use: recreation	87
main purpose: recreation	87
purpose: leisure	87
human use: recreation	87
relevance: leisure	87
function: enhancing recreation	87
purpose: recreational trip	87
industry: recreation	87
usage: leisure	87
features: recreation	87
importance: recreation	87
activity: sunbathing	87
purpose: leisure trip	87
purpose: exercise	87
uses: recreation	87
functionality: recreation	87
uses: leisure	87
used for: pleasure	87
functions: recreation	87
mechanism: paddle wheel	88
technology: paddlewheel	88
components: paddle wheels	88
propulsion: oar	88
structure: paddle wheel	88
propulsion: paddlewheel	88
mode: paddle	88
features: oars	88
propulsion: paddle	88
propulsion method: pusher	88
components: paddles	88
propulsion: oars	88
parts: paddle	88
propulsion: anchor	88
components: paddle	88
features: hulls	89
components: keel	89
component: keel	89
location: hulls	89
components: hull plating	89
features: hull design	89
design features: hull	89
components: hulls	89
design features: superstructure	89
construction: hull	89
structure: keel	89
parts: hull	89
design: hull shape	89
ship part: hull	89
ship part: superstructure	89
material: hull	89
structure: hull	89
component: hull plating	89
structure: ship hull	89
components: hull	89
features: hull	89
location: hull	89
structure: tanker hull	89
placement: on mast	90
features: masts	90
structure: masts	90
features: helm	90
design features: masts	90
type: masthead	90
height: mast	90
features: mast	90
structure: mast-like structures	90
location: mast	90
components: rudder	91
control: dependent on wind	91
types: aircraft wheel	91
control system: rudder	91
control: rudder	91
features: rudders	91
function: sail handling	91
features: rudder	91
function: stabilizes ship	91
control: uses rudder	91
used for: fighting fires	92
function: fight fire	92
safety: fire safety	92
purpose: to fight fires	92
function: fighting fire	92
functions: firefighting	92
purpose: fight fires	92
purpose: fighting fires	92
type: firefighting	92
use: fighting fires	92
function: firefighting	92
function: fighting fires	92
function: fight fires	92
uses: fighting fires	92
purpose: firefighting	92
function: rescue people	93
function: rescuing personnel	93
function: rescue	93
used for: rescuing people	93
uses: rescue	93
function: rescuing	93
purpose: rescuing	93
type: rescue	93
purpose: rescue operation	93
function: rescuing people	93
used for: rescuing	93
function: rescue operations	93
purpose: rescue people	93
uses: rescuing people	93
function: rescuing crew	93
purpose: rescuing people	93
used for: rescue	93
use: rescue	93
operations: rescuing personnel	93
purpose: to rescue people	93
purpose: rescue	93
functions: rescue	93
purpose: rescue operations	93
usage: rescue	93
staff: rescuers	94
staff: paramedics	94
crew: rescuers	94
staff: rescue personnel	94
training: rescue technician	94
crew: medics	94
crew composition: paramedics	94
crew: paramedics	94
staff: rescue workers	94
operator: paramedics	94
training: paramedic	94
operator: paramedic	94
crew: trained medical staff	94
crew: paramedic	94
function: alighting	95
flight mechanism: lift	95
mechanism: lift-off	95
stage: airborne	95
stage: lift-off	95
process: lift-off	95
function: taking off	95
purpose: drop off	95
action: lift off	95
operation: gliding	95
function: generate lift-off	95
objective: reach cruising altitude	95
action: beginning of a flight	95
process: lifting off	95
function: drop off	95
event: lift-off	95
function: lifting off	95
purpose: alighting	95
action: lifting off	95
activities: alighting	95
process: lifting off ground	95
function: lifts off	95
objective: escaping atmosphere	95
action: lift-off	95
process: break free	96
purpose: escaping gravity	96
process: overcome gravity	96
process: breaking free from gravity	96
process: overcoming gravity	96
principle: change in physical state	96
opposite: releasing	96
purpose: refloating	96
method: stars	97
method: star	97
methods: stars	97
used for: exploration	98
activity: exploration	98
importance: enables exploration	98
function: explore	98
purpose: exploration	98
function: exploration	98
function: exploring for resources	98
activity: exploring	98
field: exploring	98
purpose: exploring new waters	98
purpose: exploring unknown	98
uses: exploration	98
activity: searching	98
purpose: exploring	98
action: exploring	98
function: exploring	98
purpose: exploring for new resources	98
activities: exploration	98
used for: exploring	98
importance: necessary for exploration	98
features: staff	99
features: captain's chairs	99
common features: captain's chairs	99
features: captain chairs	99
target audience: families with kids	100
target audience: families with young children	100
target audience: families	100
target audience: grandparents	100
target audience: families with children	100
